## Torsion are defined with the following atomIDs:
# dihed1: ai= 23 aj= 22 ak= 18 al= 19
# dihed2: ai= 17 aj= 16 ak= 14 al= 1
# dihed3: ai= 16 aj= 14 ak= 1 al= 6
# dihed4: ai= 11 aj= 12 ak= 28 al= 34
# dihed5: ai= 21 aj= 20 ak= 26 al= 27
# dihed6: ai= 18 aj= 19 ak= 24 al= 25
# Frame#   dihed1   dihed2   dihed3   dihed4   dihed5   dihed6
434 -169.058  160.124  140.097  -77.756   -7.563  -96.588
435  154.340  170.495  147.405  -74.115  -26.065 -117.479
436 -175.344  154.480  165.264  -73.735  -25.970  -93.098
437  159.563  174.989  145.999  -74.924  -22.475 -134.233
438  166.583  160.876  159.476  -68.065   -5.973 -129.639
439  155.350  174.964  151.757  -69.811  -15.585 -136.754
440 -166.120 -178.082  148.446  -59.844  -35.730 -141.182
441 -179.409  154.008  156.403  -51.406   12.080 -123.839
442  164.611  166.499  160.072  -71.746   -1.255 -109.798
443 -150.602  160.814  151.416  -71.452  -37.770  -97.616
444  172.547  166.609  147.639  -53.573  -73.248 -103.072
445  163.265  162.590  150.038  -73.285   59.577  -86.644
446  168.851  164.257  169.756  -62.470  -26.228   93.928
447  168.698  163.807  158.530  -75.096  -23.808  110.336
448  164.386 -172.071  130.929  -79.971  -22.909  115.349
449  177.864  169.364  143.193  -75.646  -28.690  108.586
450  173.241 -171.959  134.065  -71.421    5.805 -103.151
451  176.546  170.475  160.049  -64.532  -28.966  -83.110
452 -163.822  150.271  152.228  -60.778   -2.337  -48.953
453 -156.245  178.055  152.279  -71.557   27.974 -102.440
454  169.800  153.361  152.841  -57.138   27.953   57.557
455  176.469  161.394  153.074  -58.105   25.571   64.498
456  157.162 -167.648  141.345  -62.956   -5.519  113.645
457 -128.774 -162.295  124.536 -100.210    4.480   62.691
458  146.027  174.860  151.694  -87.258  -26.659 -106.729
459  170.931  173.870  137.039  -65.817   -6.236  156.336
460  154.577  166.939  158.235  -68.261   -7.166  116.637
461  167.694  177.297  145.269  -65.398  -21.929  111.025
462 -168.036  163.171  169.943  -71.180  -46.904   75.620
463  171.897 -177.027  147.284  -85.153  -17.865   70.394
464  148.660 -174.659  135.577  -61.639  -33.685   62.583
465 -171.634  178.888  142.246  -66.714  -46.665  101.030
466  156.098 -157.203  132.409  -83.950  -48.762  102.546
467 -179.954 -164.583  145.857  -66.125  -62.791  153.752
468 -171.040  171.154  152.593  -58.992   -5.751  140.349
469 -173.685  173.081  148.536  -70.898  -19.116   56.646
470  171.775  169.610  159.805  -73.467  -32.001  113.458
471  177.026 -175.976  124.680  -73.977  -18.809   92.090
472  151.851 -175.495  153.580  -74.409  -10.488   87.921
473  155.920 -168.486  140.011  -76.361  -10.318 -174.902
474  173.186  167.550  162.213  -73.935   -3.503  100.389
475  176.774  160.164  154.007  -65.797   -5.666  114.351
476 -179.721 -170.456  130.847  -71.581   55.861   88.588
477  155.437  157.028  161.501  -54.335   -8.711  162.148
478  179.524  178.400  152.257  -71.573  -34.265   92.251
479  169.606 -179.724  144.614  -79.799  -12.774  107.037
480 -176.863  175.829  144.624  -73.249    7.860  123.750
481 -125.690 -178.824  145.552  -66.643  -61.203  164.372
482  159.247  172.610  139.093  -76.678  -18.484   89.169
483  146.470 -170.162  143.247  -65.740  -34.067 -138.806
484 -166.042  162.637  152.438  -62.311 -129.347  -83.510
485  129.893  166.969  142.518  -77.532  -15.375  164.903
486 -177.889  179.130  146.217  -62.425    0.063 -130.478
487  177.204  179.871  131.900  -77.462   -4.377 -128.814
488 -179.401  166.842  151.670  -67.605  -18.141  -86.568
489  154.575 -155.263  137.318  -68.696   29.548  124.238
490 -174.011 -163.360  134.483  -62.433  -13.879  132.614
491 -177.358 -168.421  140.140  -81.871   24.641  121.074
492 -177.326 -171.913  148.589  -83.465    9.849  101.790
493  164.932  178.816  137.842  -86.053  -38.024  -85.799
494  165.547 -167.650  139.906  -82.217    8.737 -173.118
495  175.337  141.670  164.762  -76.023  -50.230  157.106
496 -161.890  160.343  146.900  -71.185   16.267 -108.565
497  156.936 -170.748  131.263  -66.521   14.945 -171.610
498  153.558  172.847  144.934  -74.271   38.937   66.202
499  167.569 -179.106  143.694  -83.250    1.652  122.358
500  169.895  176.442  152.269  -70.751   32.694  164.367
501  177.561 -171.717  134.856  -81.687   37.389  123.536
502  111.884 -153.779  132.923  -73.615  -17.415 -152.861
503  165.229 -169.511  136.867  -74.732  -38.591  140.812
504 -162.483  177.383  148.576  -78.939  -33.144  107.979
505 -176.812  171.362  155.403  -97.840  -11.313  108.339
506 -177.154  172.120  150.571  -67.388  -54.465  146.477
507 -175.424  170.628  138.238  -72.954  -85.414  -99.213
508 -170.919  175.397  146.308  -75.990  113.626   60.861
509 -173.197 -179.144  142.324  -79.522  -97.334  -59.979
510  166.517  177.458  156.059  -69.348  -23.112 -119.591
511  146.140  176.107  163.018  -70.440    3.359 -170.829
512  159.307 -172.607  145.387  -78.684    6.740 -155.519
513  151.057 -164.341  147.223  -71.013    6.477  120.421
514  160.172  178.274  152.527  -74.201  -13.904 -120.857
515 -163.736 -170.951  142.165  -78.235   13.281  138.968
516  141.215 -164.319  124.134  -70.067    0.355 -166.024
517  150.017  178.331  162.211  -61.625    3.743  105.689
518 -179.468  155.074  169.659  -80.806    2.663  108.814
519  163.940 -169.761  147.574  -78.793   43.544   99.833
520  159.878 -159.994  139.781  -71.207   24.416  129.115
521  163.771 -161.143  134.145  -74.995  -45.966  101.153
522  159.378 -176.012  153.922  -80.028  -23.495  135.031
523  161.880  179.996  146.310  -78.898  -39.104 -174.983
524 -171.446 -173.545  147.560  -75.275   50.933  144.455
525  175.541  155.845  153.207  -69.065    6.926  -91.958
526  155.710 -173.187  142.925  -61.497   20.026  178.051
527  172.927  179.456  135.780  -70.565    7.244  120.784
528  149.157 -165.492  141.146  -64.250   13.426  153.047
529  167.126 -171.585  145.543  -80.217   49.282  120.172
530  150.522 -171.922  143.920  -73.380   -0.013  160.226
531  173.982  172.436  155.185  -72.217   -8.341  178.206
532  167.789 -168.715  123.407  -67.731  -11.809 -104.725
533  149.111 -175.651  148.884  -72.827   12.744   88.669
534  153.895 -175.376  139.538  -83.740    6.289  157.487
535  148.710  178.885  147.630  -76.096  108.507  149.928
536 -175.630  177.876  160.249  -83.927   22.866  106.267
537  161.307 -161.317  133.412  -66.747  -16.398 -119.909
538  163.840 -166.349  132.405  -72.696   -8.739 -140.839
539 -178.408 -177.324  141.432  -83.168  -12.474  -92.536
540  145.051 -164.333  133.296  -75.995  -67.258 -163.270
541  131.443 -178.201  151.287  -72.380  -29.626  146.692
542  160.345  167.358  152.135  -85.939  -35.154   97.981
543  160.549  171.374  153.162  -82.530   -7.859  165.453
544 -163.088  163.316  151.022  -59.196  -18.216 -104.963
545 -172.457  165.874  147.077  -67.762 -137.264  -84.045
546  158.076  168.685  156.006  -79.654   -8.131   95.770
547  131.233 -158.125  139.341  -93.532   -7.103   85.759
548  154.341  178.064  152.766  -74.852    4.441   91.486
549  159.089  175.132  149.867  -60.528    6.122   89.637
550  162.581  177.091  145.764  -72.818   -8.098   82.660
551 -167.334  164.339  145.142  -82.853   20.772   70.612
552  157.811 -166.885  126.260  -69.854    3.866   75.064
553  154.124 -170.421  131.564  -75.754   47.421 -121.587
554  170.894 -175.697  155.903  -72.880   18.637 -156.632
555  161.792  174.124  157.984  -84.850  -23.438  113.909
556  169.804  174.132  174.605  -80.878  -35.591   70.468
557  158.376 -175.084  144.770  -81.529   -4.100  -48.280
558  166.302  167.340  166.773  -70.255  -68.084  -80.293
559 -172.484 -172.574  152.917  -78.648   10.329 -132.512
560  142.575 -174.456  139.145  -64.350    2.641  -95.162
561  164.858  173.556  151.437  -75.912  -41.349  -68.924
562 -173.924 -171.003  132.966  -75.549    0.437  -67.537
563 -177.435 -168.788  151.010  -67.039   13.632   54.746
564  176.879  171.535  160.069  -64.397  -25.588   22.461
565  160.902 -155.572  133.575  -64.437  -14.746 -109.114
566  161.255  174.617  143.220  -67.104  -18.895  -99.562
567  171.940  167.371  144.852  -71.013   -5.360 -117.866
568 -174.497  150.799  162.952  -78.006  -38.374 -117.926
569  146.738 -174.157  156.419  -81.603  -26.082  -62.740
570  146.186 -172.149  145.184  -81.291 -131.421  -99.968
571  171.964  164.262  147.904  -64.907  147.861  -33.368
572  139.998 -164.479  141.297  -80.877  -21.459  -79.399
573  152.579 -177.115  143.324  -75.809   27.821  -92.355
574  162.948 -178.380  131.402  -68.794   -7.778 -105.335
575  154.981  177.237  139.842  -82.409  -13.529   48.625
576 -163.805 -178.442  149.942  -89.293   17.820   72.316
577  170.091  164.600  135.985  -67.930 -161.588    2.515
578  145.118  173.438  143.394  -71.195  -69.793  -37.577
579 -178.344 -176.985  154.745  -81.972 -102.384  -40.518
580  162.082 -166.576  135.042  -73.601   10.143  125.556
581 -179.185  165.236  142.220  -78.254   15.741 -101.877
582  162.329  161.709  162.334  -76.822  -15.996  135.592
583 -165.556 -171.694  136.583  -70.177   38.425  109.355
584 -137.639 -162.113  133.628  -74.714  -13.349   84.789
585  171.977 -175.019  135.969  -63.336    6.841  107.171
586  178.909  177.270  152.226  -80.556  -29.036  152.039
587  173.275 -166.814  136.878  -86.177   23.770   91.897
588  151.307 -167.559  147.216  -83.902   25.681   98.415
589  156.372 -168.072  134.893  -70.331  -32.441  134.463
590  142.755 -162.176  139.175  -61.639    3.644  124.474
591  156.078  175.931  152.234  -74.132   10.865  116.030
592  174.182  178.450  153.979  -75.936    8.782  142.187
593  153.450 -162.018  132.707  -65.340   46.268   -0.555
594  144.961 -177.365  141.038  -77.413  -28.855  164.673
595  176.917  174.101  148.529  -73.291   24.280   46.931
596  155.108  171.809  161.799  -71.390   34.040  121.991
597  170.428 -167.152  137.725  -62.829    9.088   73.298
598  163.409  174.720  147.883  -87.375    4.066  156.769
599  155.434 -171.808  141.661  -60.973   -3.979  153.293
600  175.262 -169.719  134.388  -66.784   46.358  -77.306
601  173.525  178.768  148.999  -73.086  -19.315 -157.578
602  131.913 -170.339  129.109  -82.237   11.784   37.967
603  166.837  175.179  138.712  -77.193   19.991  141.139
604  159.220 -179.969  141.063  -85.836   48.658   50.980
605 -172.402  158.921  151.324  -83.847   97.582  116.979
606  150.429 -169.712  147.859  -68.737   13.041  135.334
607  162.636 -173.578  143.095  -77.251  -56.872  157.564
608  159.592 -166.318  128.892  -67.321   17.390  -84.415
609  160.809 -161.096  125.839  -74.495   24.345  141.901
610  122.811 -169.850  129.777  -85.198  -18.919  125.381
611  166.306 -169.281  144.924  -90.045   -9.999   98.810
612  140.629 -163.226  117.037  -81.319   15.743   54.493
613  177.900 -167.795  130.772  -73.708  -38.040   70.319
614  171.580 -158.897  126.669  -68.470   10.298   83.661
615 -171.748  152.798  145.447  -60.765   43.777   62.566
616  137.284 -169.514  130.071  -67.938   28.620   40.270
617  160.974  178.922  128.188  -75.702  -15.507   37.448
618 -178.800  177.473  142.278  -79.937   63.920   73.698
619  148.966 -172.929  136.745  -56.364   -5.113  159.216
620  162.913 -163.070  109.134  -77.563   21.263   59.510
621  157.445 -179.506  149.622  -64.963    2.532  130.222
622  145.325 -159.672  121.411  -65.454    7.693   62.962
623  159.856 -179.308  136.021  -71.187    1.464 -128.991
624  159.507 -175.091  134.939  -79.409   33.158  136.159
625  141.235  167.239  157.682  -64.846    2.020  145.201
626 -169.920  158.701  153.029  -73.176   55.974  148.898
627  156.384 -176.600  148.114  -64.508  -35.362  130.030
628  147.766 -163.217  129.393  -72.056  -15.679 -123.957
629 -179.046  168.129  154.550  -70.762   87.234  107.068
630  168.856 -165.748  135.474  -67.311   -8.404  120.322
631  134.402 -175.557  149.517  -69.669 -115.046  -67.816
632  169.012 -177.711  151.557  -73.471   26.044  134.952
633 -176.769 -178.923  151.359  -72.435  109.784   58.264
634  170.358 -165.520  129.520  -80.413  -45.837  149.285
635  144.040 -161.294  141.101  -75.269  -13.886  106.161
636  162.948  175.739  161.487  -67.803   -0.473   75.677
637 -178.786 -159.436  128.853  -74.584  -20.355  107.409
638  169.751  169.285  148.121  -81.591   30.248  156.792
639  147.909 -178.373  146.834  -73.267  -28.206   83.489
640  167.540  173.301  150.487  -88.987   12.964  104.158
641  168.020  162.838  151.304  -73.541   33.083   78.683
642  146.908 -169.666  138.751  -81.227   28.045  -90.984
643  129.324 -162.965  142.882  -91.854   45.021  -98.458
644  151.543  165.634  162.552  -74.384  -48.543  126.080
645  151.735 -165.871  125.330  -76.664   -3.391   57.101
646  160.294 -177.988  151.339  -76.432    3.673   78.465
647  179.981  145.831 -177.993  -73.665   27.970  135.334
648  167.658  173.466  138.280  -74.679  -13.358 -106.613
649  163.906  176.299  138.894  -68.541  -11.730  179.062
650  170.989  148.331  165.050  -63.069   -9.371 -165.859
651  176.710  154.166  166.931  -64.725    2.335 -134.061
652  134.108 -174.749  141.590  -76.482   32.106  167.406
653 -178.688  155.012  155.501  -75.328   57.253  171.112
654 -167.828  158.283  162.641  -73.535   46.738 -144.758
655  176.048  167.133  159.107  -81.846   -2.773 -139.930
656 -179.469  143.806  179.155  -89.811    1.949  150.390
657 -162.229  149.821  168.973  -74.872   -6.770  176.241
658  176.082  148.586 -174.939  -69.885   11.086  100.285
659  172.517  170.056  160.760  -80.421  -41.789 -136.577
660  179.285  154.224  163.058  -77.764   -6.247  -93.601
661 -171.917  161.806  157.565  -76.658   36.847  -92.203
662 -143.256  165.830  155.359  -65.745    0.327 -109.568
663  164.069  171.245  146.591  -68.465  -30.214 -145.446
664  178.275  163.472  156.028  -61.514  -59.528  -86.571
665  154.019 -155.362  127.520  -73.225  -20.611  -85.323
666  176.465  172.687  154.332  -70.082  -30.226 -152.080
667  162.874 -177.107  137.542  -73.774  -70.067  -81.823
668  172.257  173.623  141.075  -85.915  -37.924 -137.554
669  144.550  174.950  137.414  -70.910    5.361 -138.667
670  155.450 -156.456  125.171  -64.909   -5.687 -131.377
671  154.252  166.247  158.399  -70.380  138.853   77.432
672  151.546  176.931  166.395  -80.549  121.549  123.062
673  152.844 -160.675  138.792  -69.901   10.496 -101.524
674  170.512  174.062  144.769  -72.456   52.791   58.951
675  150.918  178.299  151.645  -72.496  -23.753  176.360
676  139.301 -158.733  139.316  -68.684   45.884  -58.625
677  157.488 -167.886  132.808  -81.367  -21.758   83.537
678  158.361  175.276  142.473  -69.042  -11.720  138.828
679  173.016  176.233  154.687  -79.668    7.214 -118.902
680  171.953  176.810  149.720  -80.317   28.391 -174.417
681  162.644  161.691  159.777  -78.662   20.057 -141.276
682 -176.989 -172.000  148.897  -71.184   46.102 -135.770
683  177.636  168.353  151.327  -50.210   17.114 -119.824
684  137.873  177.173  147.910  -62.684   23.466  -95.070
685  164.971 -178.883  150.185  -81.360   53.414  -85.464
686  147.816 -169.338  143.265  -71.756   20.125   72.802
687  157.935 -172.905  154.301  -83.583   19.953  -70.344
688  159.452 -166.608  148.255  -82.991   -5.337 -132.714
689 -177.075  164.904  162.443  -61.372   42.351  168.043
690  157.716  174.450  141.543  -77.497  -24.492  -99.528
691 -174.813  171.503  142.832  -84.797   -2.858   48.889
692  153.504 -175.994  150.818  -62.321    4.954  153.925
693 -123.852  161.371  169.999  -61.039   42.852  -69.880
694  156.108  178.426  135.598  -67.147  -20.116  145.561
695  158.973  177.054  141.512  -72.354   38.072  -96.731
696 -172.200  165.751  140.182  -67.820   35.673  -76.552
697  165.870  168.169  140.010  -81.443  -31.102 -119.583
698  173.747 -173.154  139.783  -70.355    1.284  -88.805
699  155.260  170.778  152.321  -79.359   42.029  -81.174
700  153.322 -172.858  137.408  -82.196   -7.621 -120.869
701  158.926 -162.106  139.201  -73.083  -10.226  123.921
702  169.266 -174.739  154.532  -73.605   19.837  -82.211
703  158.153  176.182  149.743  -80.131    9.006   64.763
704  154.984 -176.994  151.400  -62.166  -36.181   98.484
705  175.150 -179.661  146.410  -71.311   31.039   68.936
706  160.174 -178.651  136.411  -71.150   -4.174  104.574
707  152.640 -172.228  147.301  -73.409   11.186   95.075
708  143.168 -176.892  156.552  -74.526   18.908   84.930
709  164.539 -178.798  144.562  -68.486   34.028   77.133
710  171.652 -175.222  147.949  -61.568   -4.705   33.929
711  145.319 -172.548  138.118  -90.015   27.566  -66.545
712  165.223 -170.367  144.840  -72.242    4.570   32.834
713  156.231 -160.075  145.478  -78.622    6.408  -72.914
714  154.970 -163.128  137.923  -81.114    3.020 -105.083
715  170.506 -176.934  141.929  -87.089    4.475 -108.817
716  159.980 -162.755  135.964  -84.063    6.377  -22.354
717  144.018 -169.746  143.180  -79.643    6.980  -89.222
718  164.816 -170.050  152.355  -72.302    1.099  -90.985
719  134.308 -174.807  131.250  -63.153  -37.897  -73.237
720  176.875 -156.258  132.191  -80.576  -26.302  -80.461
721  163.370 -177.742  149.137  -62.331  -32.692  -77.922
722 -179.929 -165.467  122.447  -94.278   -4.519  -86.103
723 -176.627 -154.801  127.002  -89.106  -23.317  -79.711
724  135.913 -166.892  138.492  -79.662  -27.557  -29.278
725 -160.214  176.913  157.104  -70.977   26.234  -60.723
726 -171.395 -165.105  140.625  -72.132  -11.755  -28.420
727  178.158 -152.717  114.734  -64.826   10.754  -40.034
728  171.906 -162.830  149.974  -75.497   19.261   -0.471
729  137.862 -164.548  134.740  -74.105   15.695  -96.065
730  163.597 -173.066  141.641  -54.409   15.061   65.673
731  145.569 -167.642  129.818  -73.990    3.454  -90.986
732  158.722 -162.119  138.197  -81.124    4.836  -35.807
733  150.853 -176.166  123.065  -68.850   60.243  -72.694
734  141.857 -160.699  136.774  -76.045   20.010  -43.517
735  166.932 -174.986  156.609 -110.763   18.819  -77.901
736  139.503  176.303  165.216 -124.029    4.279 -100.465
737  157.497  176.801  148.602 -103.653   15.916  -58.110
738  148.394  176.831  158.408 -103.976   18.016  -49.889
739  145.790 -176.495  134.109  -85.252  -10.438  -64.017
740  144.423 -162.756  142.049  -74.375   -9.293  -72.652
741 -154.698 -174.528  148.200  -77.154   40.069  -53.052
742 -153.496 -174.500  137.489  -76.859  -23.672 -113.935
743 -171.289 -165.657  137.384  -86.454   10.808 -108.412
744 -177.325 -178.995  145.545  -79.694   48.167  -40.703
745  145.639 -170.590  141.581  -95.589  -27.794  -99.804
746  159.579 -176.629  140.827  -83.926   -3.924  -81.155
747  163.335 -175.424  150.955  -65.548    3.407 -107.874
748  155.201 -165.083  144.359  -92.561   36.874  -68.127
749  157.203 -164.565  141.365  -77.494    8.791  -86.739
750 -155.676 -158.405  111.940  -73.553    9.259  -20.948
751  116.733 -167.119  142.074  -62.902    8.095  -24.095
752  164.432 -178.717  146.824  -61.887  -22.173  -41.764
753 -158.257 -149.188  116.720  -81.911    7.689  -68.707
754  162.790 -155.306  128.823  -70.490  -15.175  -56.408
755  160.630  178.462  143.647  -71.432   45.628  -48.077
756 -162.328  166.649  144.649  -64.998   10.392  -87.278
757  156.030 -172.984  131.498  -83.235    3.760  -62.780
758  157.847 -175.185  129.178  -64.014   -9.388  -52.302
759 -166.933 -179.513  137.002  -73.411   -1.240  -92.746
760  165.470 -176.875  158.844  -68.221   13.997  -88.629
761  152.435 -172.129  138.058  -76.045    7.598 -100.909
762  167.000 -152.494  138.323  -77.290   31.756  -39.634
763 -162.619  171.143  144.097  -70.738   -0.316  -86.216
764  145.272 -163.648  135.381  -77.791   13.566  -80.385
765  161.845  176.003  146.781  -77.447    4.895  -72.229
766 -160.442 -179.335  153.612  -62.890   13.688  -82.229
767 -171.736  164.742  152.051 -100.477   13.633  179.372
768  167.409 -169.312  135.280  -69.875  -12.700  -56.467
769  166.673 -168.270  139.565  -63.506   23.034  -99.486
770 -177.464  175.082  154.175  -74.822   -5.364  -76.632
771 -161.351  172.715  147.542  -69.932    3.246  -64.191
772  164.011 -175.451  142.732  -68.899   -7.203  -96.807
773  160.613 -170.489  141.187  -62.127    3.289  -87.837
774  145.026 -169.257  135.907  -65.726    1.850  -93.792
775 -177.013  165.241  155.493  -80.947   -2.580  -91.138
776  155.602 -166.679  138.721  -94.904   15.903  -88.955
777  155.764 -175.869  147.187  -71.203    9.316  -93.017
778  157.766 -156.949  137.966  -80.373   13.207  -91.390
779  166.027 -170.871  128.424  -72.823    1.003  -94.510
780  171.496 -159.133  130.428  -74.410  -12.024  -57.519
781  149.721 -167.763  136.084  -79.574  -13.251 -102.366
782  176.665 -178.087  151.030  -63.459  -39.745 -137.850
783  147.980 -164.008  127.478  -84.835    6.788  -97.170
784  159.129 -173.343  146.643  -64.282   -1.462  -87.395
785  169.065  168.762  153.408  -57.716  -31.391 -126.698
786  161.641 -155.497  120.298 -102.505   14.326  -80.560
787  162.447 -159.782  129.224  -82.386   18.949  -90.333
788 -173.694 -167.322  134.115  -78.125   16.234  -75.960
789  151.855 -145.843  122.545  -75.189    5.290  -84.888
790  175.176  175.765  139.707  -80.578   51.282  -26.446
791  160.432 -175.591  148.665  -64.367  -15.101  -97.525
792  148.252 -165.265  129.816  -70.577   10.711  -89.619
793 -176.906 -157.161  128.327  -74.000   46.968  -48.869
794  160.387 -170.512  118.821  -86.701   19.950 -110.466
795 -176.034  164.113  134.554  -66.610    7.858  -80.235
796  178.514  178.818  143.021  -71.306   -9.807  -72.825
797 -169.118 -168.445  133.040  -80.333    5.573  -58.462
798  157.637 -158.983  127.299  -74.406  -21.033 -108.241
799 -178.411 -155.554  136.125  -87.321    8.008  -76.621
800 -172.565  169.675  144.556  -72.425   33.434 -127.317
801 -171.661 -176.819  149.707  -65.810  -11.314  -76.283
802  171.350 -173.292  132.921  -56.389   37.291  -84.624
803  154.561 -171.735  132.902  -84.279    6.224  -96.736
804  177.003 -172.229  136.196  -68.681   -1.035  -92.669
805  176.757 -167.089  144.357  -63.209   16.441  -68.316
806  158.410 -145.418  105.024  -71.840   21.489 -134.506
807  150.487 -151.189  122.492  -80.076   33.322  -79.017
808  161.739 -162.183  129.277  -83.364    8.044  -75.770
809  176.618 -150.988  129.186  -70.972    8.949  -71.817
810  173.529 -165.597  136.851  -68.816   49.373  -66.771
811  177.619 -145.242  124.777  -80.716   -1.510  -73.625
812  177.492 -158.693  130.478  -76.605   17.157  -52.139
813  177.576 -148.933  123.464  -80.215   -1.357 -115.814
814  174.586 -176.330  147.388  -67.870   22.371  -33.960
815  154.439 -156.828  120.894  -86.428   10.011 -115.852
816  171.457 -163.304  144.434  -65.975   20.701  -75.752
817  179.369 -165.828  127.386  -82.171   19.337  -95.996
818  161.774 -155.046  127.594  -78.846  -12.797  -93.951
819 -159.780 -174.424  125.900  -79.400    3.263 -114.611
820 -160.721 -168.347  131.745  -85.579   12.834  -90.324
821  149.002 -159.812  136.369  -81.365    4.784  174.386
822 -162.578 -169.184  142.393  -69.356   81.926  167.020
823 -173.703 -176.831  138.483  -77.994  127.127  104.569
824 -179.976 -165.164  128.602  -72.359  -43.829 -114.831
825  162.578 -158.354  130.069  -87.864   36.465  -73.432
826 -167.562 -169.154  139.182  -97.068   23.472  -64.533
827  177.604 -159.382  134.569  -81.055   42.136  -73.490
828 -148.897 -167.977  112.792  -82.115    9.616 -148.155
829  172.905 -168.607  137.532  -84.144  -31.154 -146.233
830  150.083 -157.313  127.276  -77.665   14.331 -122.057
831 -172.766 -166.169  131.946  -78.027  -18.451  -96.335
832  168.167 -159.275  122.917  -74.513  -21.804 -112.689
833 -166.403 -169.845  134.372  -77.180  -14.341  -78.107
834 -174.445  175.679  137.900  -77.238    9.368  -82.965
835  167.416 -154.459  143.953  -73.036  -44.743 -103.454
836  167.611 -166.137  134.192  -83.129    8.478  -83.393
837  159.328 -179.197  135.385 -102.114  -20.134 -131.279
838  171.973 -154.637  106.837  -86.774   -4.138 -108.313
839 -168.243 -162.563  126.559  -84.034    3.393  -76.917
840  153.994 -172.331  126.216  -80.860   -0.506 -111.136
841  172.563  178.564  148.226  -81.318  -26.896  -68.731
842  136.697 -172.649  137.201  -87.867   23.355  -44.136
843 -163.859 -150.354  114.640  -70.549   -8.412  -67.346
844  147.798 -165.132  130.689  -73.656  -19.224    5.534
845  153.049 -157.978  128.593  -73.826  -10.063 -112.928
846 -179.746 -168.243  113.260  -89.572   11.675  -66.624
847 -178.198 -156.775  135.625  -67.215   -9.965  -78.580
848 -174.759 -151.509  111.954  -84.864    8.202  -28.525
849  149.185 -158.410  130.238  -83.229    3.111  -33.935
850  154.307 -159.443  122.423  -85.663   10.250  -21.658
851 -175.655 -156.174  118.115  -76.155    7.671  -53.221
852 -171.249 -151.745  118.168  -83.066    5.612  -87.684
853  141.388 -163.285  141.612  -73.897   -8.357  -18.678
854  179.161 -157.980  111.948  -86.838   15.405  -34.879
855  178.938 -150.781  125.190  -86.886  -27.849  -92.782
856  143.908 -143.228  121.141  -73.139   24.488  -74.260
857 -173.671 -166.561  127.113  -69.093   -9.391  -76.087
858  143.841 -165.449  147.283 -107.218  -26.158 -102.718
859  177.878 -176.310  148.829  -62.239   13.180 -125.468
860  158.315  177.670  149.504  -70.219   -1.238 -175.210
861  160.807  178.829  159.703 -108.324   24.022  -79.287
862 -172.742 -168.027  122.056  -98.575   20.292  -73.214
863  159.415 -164.177  125.198  -67.237   17.144 -129.568
864  177.264 -173.581  138.744  -67.975  -28.965 -106.852
865 -174.876 -157.576  131.395  -51.452  -10.619 -142.002
866 -156.148  161.194  152.277  -65.451   15.536 -106.063
867 -167.340  154.326  168.103  -70.919   -5.654  -71.657
868  176.004  168.844  157.421  -58.190  -11.748  -93.378
869 -158.530  173.191  144.587  -81.526  -15.656 -119.873
870 -177.362  169.284  148.207  -75.955   -6.853  -90.071
871  174.144 -170.629  133.377  -83.924  -18.332 -102.991
872  162.262  172.688  150.729  -71.098   15.517  -97.205
873 -168.907  173.972  149.382  -79.858   19.966  -83.164
874  157.413  175.992  152.691  -55.727  -12.936 -138.446
875  165.845 -164.796  145.108  -77.049  -34.015  -79.976
876  162.799  161.305  161.951  -71.498   13.366 -134.877
877  172.656  172.387  162.695  -67.299    3.041  -99.432
878  166.778  176.373  155.619  -67.144   -5.388 -102.859
879  155.827 -172.794  142.778 -114.671  -16.935  -85.991
880  170.525  174.434  135.111 -105.382  -44.382  -72.871
881 -166.351  164.245  153.677 -101.317    1.374  -66.340
882  171.546 -178.195  145.842  -86.097  -20.741  -76.085
883 -175.363  175.027  135.054 -101.895  -31.208  -86.341
884  151.077 -174.724  134.065  -83.504   -6.775  -88.507
885 -174.234  174.487  145.384  -78.094   -6.159  -83.887
886 -148.041  173.750  149.717  -91.804  -10.418  -92.153
887 -145.601  156.650  148.862  -56.099  -26.924 -100.154
888  167.787 -172.679  135.741  -62.740   -0.780  -82.469
889 -160.851 -172.243  131.753  -98.207  -28.904   -3.447
890 -165.959 -167.437  134.194  -68.579   15.424 -104.715
891  157.692  179.026  142.166  -81.326  -10.907  -97.223
892  156.296  178.710  141.895  -86.200   -8.591  -67.938
893  167.818  177.929  140.889  -80.787   32.434 -100.404
894  172.513 -172.729  132.129  -75.872  -18.013  -76.453
895  155.816 -158.985  137.671  -72.782   15.422  -68.318
896  169.011 -175.631  139.907  -74.701  -84.586  -76.933
897 -170.409  170.998  131.982  -85.479  -16.471  -88.507
898  163.886  174.566  153.707  -78.931   -2.683 -104.626
899 -173.289  177.455  144.822  -81.423    7.033 -112.295
900 -166.841  147.198  155.198  -85.299  -17.489  -33.696
901  167.983  174.771  147.990  -97.156   17.627 -125.626
902 -139.010  151.095  157.794  -75.216   -3.731  -33.430
903  168.352 -171.874  131.529  -87.478  -20.813  -85.835
904  177.807  150.984  156.910 -105.066    9.155  -76.267
905  160.267  177.715  149.431  -82.675   12.938 -147.679
906 -158.233  175.027  140.814 -101.768   14.538  -59.251
907  159.605 -178.538  143.496  -78.852   -6.205  -89.869
908 -165.423  175.291  161.726  -97.222   12.452 -100.089
