## Torsion are defined with the following atomIDs:
# dihed1: ai= 13335 aj= 13334 ak= 13330 al= 13331
# dihed2: ai= 13329 aj= 13328 ak= 13326 al= 13313
# dihed3: ai= 13328 aj= 13326 ak= 13313 al= 13318
# dihed4: ai= 13323 aj= 13324 ak= 13340 al= 13341
# dihed5: ai= 13333 aj= 13332 ak= 13338 al= 13339
# dihed6: ai= 13330 aj= 13331 ak= 13336 al= 13337
# Frame#   dihed1   dihed2   dihed3   dihed4   dihed5   dihed6
415 -136.194 -171.408   72.557 -113.584  161.843   75.629
416  149.524 -156.001   70.364 -107.044  132.011   83.627
417  101.189 -140.911   73.713 -106.029  138.943   95.481
418 -143.920 -153.003   79.200 -110.595 -175.619   56.325
419 -138.380 -142.392   65.892 -117.527  121.138   58.877
420   39.036 -144.841   69.998 -125.118  151.351   72.961
421 -155.214 -150.496   80.688 -130.427 -169.522   77.238
422 -100.749 -170.922   75.574 -122.144  119.041  104.695
423  145.527 -137.966   67.487 -103.832 -170.626   77.682
424 -135.909 -162.072   73.809 -100.004  145.231   74.702
425 -112.357 -162.123   90.704 -144.898 -131.888  -39.082
426 -168.114 -136.091   75.335 -116.458 -170.898  -84.734
427 -173.997 -134.777   80.635 -107.370 -145.097  -98.852
428 -176.019 -132.456   69.421 -114.520  176.653  -81.716
429  167.671 -146.788   69.183 -140.772   23.386   65.501
430  172.981 -148.958   68.424 -139.945    8.310   26.459
431 -170.229 -153.410   79.561 -130.323 -162.982  -67.948
432 -170.363 -175.291   92.377 -137.897 -142.537   68.538
433  150.635 -154.627   65.595 -133.266  129.996  -24.944
434  121.575 -163.134   82.191 -125.446  168.518  -55.009
435 -173.665 -157.010   74.899 -115.974  121.636  -77.095
436  166.421 -135.473   57.637 -120.730   81.856   87.136
437  167.216 -140.421   58.596 -120.226  150.326   61.879
438  170.249 -158.248   68.051 -124.798  122.458   92.241
439  138.510 -148.908   63.586 -120.321   90.668  122.952
440 -166.742 -133.786   55.138 -121.758  100.494  137.027
441 -149.054 -178.342   77.627 -123.432  175.317   55.744
442 -136.554 -172.763   80.379 -135.754  -12.617   50.033
443  164.023 -153.158   67.810 -133.296  175.026   77.078
444 -118.982 -158.464   66.595 -118.520  162.083   65.831
445 -174.036 -142.377   64.803 -104.731  143.121   49.912
446  174.349 -152.091   73.328 -112.940  161.355   91.812
447 -177.235 -141.234   61.862 -121.720  145.170   45.680
448 -132.691 -159.254   79.864 -113.451  -20.657   68.906
449 -149.612  162.834   88.326 -130.917 -124.980    1.199
450   73.935  175.432   87.529 -122.536  153.185   75.325
451   36.736 -174.405   87.100 -132.511  151.247   93.195
452   17.178  171.958   98.763 -123.161  127.510   99.831
453 -162.178  173.741   86.626 -134.845  176.766   65.277
454 -133.891 -150.096   77.406 -113.398 -141.802 -110.046
455  119.032 -149.301   53.278 -115.826  -14.486    4.500
456 -163.667 -149.933   63.165 -137.413    4.785   42.221
457  176.769 -155.123   75.363 -116.073   10.326  -28.210
458  171.274 -166.810   70.764 -118.251   -8.976  -57.924
459  147.852 -154.463   69.717 -134.576  -19.009  -76.164
460  130.619 -138.429   70.607 -135.965  135.943  106.597
461  179.005 -137.719   56.696 -124.569   15.357  138.295
462 -178.157 -158.918   74.015 -140.147  152.842   96.523
463  177.240 -146.417   58.561 -129.181  -17.478  106.037
464  130.741 -130.845   60.950 -116.480   25.543  122.556
465  156.636 -155.663   67.970 -134.211   -5.846   93.617
466  174.577 -165.681   79.308 -132.584  -20.833  -12.682
467 -147.232 -158.045   76.529 -124.531  -45.396  124.264
468  157.261 -161.710   75.284 -138.763  -21.743   54.544
469  136.337 -145.766   55.985 -139.662    9.161  -49.815
470  142.346 -141.656   68.987 -142.459  155.872   80.763
471 -170.087 -169.766   61.135 -142.923   34.138  150.554
472 -166.378 -155.399   71.597 -122.078   -7.009   83.104
473 -177.964  174.213   72.161 -127.607   -5.356  107.476
474  161.437 -147.763   60.133 -130.440   -7.608  157.478
475  159.541 -135.761   60.549 -119.848  -11.959   51.682
476 -164.923 -155.250   63.660 -123.488    6.889    2.049
477  165.023 -147.492   59.332 -113.009   19.365  -19.868
478  160.349 -157.838   64.355 -119.555    0.786  -33.417
479   87.591 -162.960   63.914 -127.173   -1.411    9.920
480 -162.185  166.337   92.453 -128.195  -24.953   66.530
481 -161.519  169.303   81.792 -136.582    6.158 -142.925
482  159.694 -176.767   70.459 -131.235  -59.488 -138.694
483  164.107  175.006   83.828 -137.824   38.254   13.941
484  124.599  176.315   82.965 -132.688    0.427   17.529
485  176.604  155.115  110.020 -121.900  -17.465   31.209
486   96.375  177.335   86.697 -128.172   11.271  -12.085
487  159.719  152.750   95.289 -136.919   13.908   43.287
488  145.481  146.247   99.250 -140.015    8.680   33.129
489  152.501  172.501   85.779 -148.339    0.050  -72.688
490 -159.730  142.859  105.794 -144.376   15.680  115.383
491  175.446 -159.033   70.179 -138.503   37.494 -109.908
492  173.116  165.666   89.592 -128.199  -13.662  124.137
493 -138.426 -167.624   76.597 -142.075    9.748  106.783
494 -168.864 -178.128   89.554 -129.551  -22.330  -46.351
495 -133.233  170.957   82.125 -140.573   22.532   61.639
496 -168.330 -170.456  100.857 -139.166  -11.103  -80.256
497  164.055 -163.827   68.372 -118.208    2.431  106.177
498  164.341 -149.759   66.282 -139.423  -11.124   59.861
499  179.860 -150.839   50.056 -132.450  -21.993  134.874
500 -161.111 -154.136   68.008 -156.173   27.188   53.626
501 -162.560 -172.933   70.227 -145.705    1.539  113.264
502 -176.292  170.767   95.039 -129.380   25.006   53.662
503 -134.480 -170.992   73.673 -136.647    5.960   66.351
504  172.328 -152.059   75.398 -123.254   -7.259   44.172
505  166.704 -149.119   50.526 -138.472   16.704  110.421
506 -172.746 -150.042   64.368 -147.678  125.430   44.591
507 -177.038 -139.142   61.634 -129.027    9.101   47.971
508   38.501 -157.153   76.716 -127.955   -4.104   68.882
509 -157.704 -129.799   57.457 -135.424  -13.465   35.808
510 -122.133 -143.116   59.145 -121.483  -26.097  -10.559
511 -152.676 -168.192   71.735 -130.773   14.977  127.480
512  154.173 -149.502   57.438 -134.140  -15.499  111.592
513  172.207 -157.852   72.241 -106.222  -17.251  115.749
514  170.380 -160.977   75.382 -127.158    7.425   73.952
515 -137.115 -147.256   65.405 -124.978   -2.582   45.226
516 -161.121 -164.810   64.981 -120.547   30.694  -26.670
517  165.320 -154.957   61.550 -116.500   12.342   41.203
518 -156.671 -166.678   83.783 -115.851   26.197  -22.857
519  177.088 -143.596   60.859 -113.137    9.982   78.383
520  125.693 -150.023   61.197 -149.988   19.896  135.423
521 -128.349 -165.986   75.550 -122.424  -18.449   25.822
522 -160.217 -160.358   71.846 -109.362    2.538   71.502
523 -170.600 -156.958   71.981 -135.498   -3.510  107.314
524  170.267 -167.919   73.875 -132.642  -15.939   75.213
525  171.088 -170.896   71.399 -129.560    1.900   58.127
526  161.593  169.446   82.719 -113.200    6.273  110.370
527  150.370 -168.712   79.185 -135.036    9.728  127.805
528  165.656 -179.113   76.270 -121.420   36.222  117.017
529 -143.733 -172.479   71.912 -139.706   -0.241  102.956
530 -174.062 -162.699   83.366 -128.860   33.057  130.404
531 -173.218 -146.721   64.408 -135.839    7.992   81.469
532  167.968 -162.136   61.013 -137.700  -43.651  116.242
533  136.351 -157.372   78.461 -115.035   -0.413   88.369
534  160.449 -161.578   68.255 -117.926   -9.103  104.630
535 -157.839 -164.398   73.179 -144.790   11.391   70.432
536  169.173 -155.225   67.217 -132.022  -15.630   71.725
537   58.232 -144.642   63.169 -144.278  -27.678   64.846
538  162.614 -177.838   78.965 -127.502  111.887   70.451
539  165.654 -164.924   81.668 -132.737  -20.450  142.219
540  164.979 -157.660   53.120 -153.746    3.640  123.993
541  178.866 -172.688   72.165 -147.569   15.889  133.198
542 -177.179 -150.597   60.333 -143.728  -15.234   96.404
543  175.158 -179.008   76.653 -120.329   -7.148  119.319
544  147.044 -140.854   59.872 -116.479    3.820   94.109
545  157.828 -144.030   57.989 -128.315    8.179   52.948
546  147.792 -162.620   73.333 -129.516   11.637   46.017
547 -140.661 -176.624   79.330 -147.249  168.791   68.263
548 -178.263 -146.187   46.323 -120.927   30.017   73.588
549  172.477 -144.185   65.203 -129.464  -25.258  126.158
550 -176.058 -148.512   62.032 -130.320   -0.533  114.871
551 -172.092 -150.652   59.979 -143.272   13.038  103.814
552  151.721 -157.386   66.481 -124.127   24.673  112.681
553  167.999 -152.921   61.975 -129.509   -0.581   65.498
554  134.140 -146.352   63.474 -136.502   -5.740   52.366
555 -177.194 -137.459   51.336 -144.359  -21.645  154.849
556 -158.835 -153.719   64.795 -121.129   15.560   85.543
557 -173.943  171.578   97.546 -113.489    9.537 -169.376
558  152.033 -173.321   84.038 -133.495   -8.439   95.666
559  178.663 -167.442   67.322 -131.287    4.044   68.433
560 -174.894 -166.099   72.310 -133.224   26.521   53.589
561 -178.993 -147.668   62.900 -135.012   -1.712  108.026
562  162.434 -171.149   78.277 -124.288  -43.145  115.151
563  168.720 -159.787   61.004 -141.744   -8.017  107.074
564  174.818 -153.654   69.904 -119.751   46.003   94.457
565 -169.748 -147.976   68.595 -130.355   -8.373   35.899
566  173.271  176.299   78.549 -132.909  -12.533   29.415
567    8.185 -165.062   77.818 -127.445  -23.364 -107.011
568  163.800 -152.188   64.856 -123.226  -26.420  -71.331
569  178.492 -152.456   68.386 -124.506   20.247  -11.946
570  137.266 -153.287   68.999 -130.695   14.283   69.319
571 -178.205 -149.786   58.758 -140.495    0.310   70.604
572  175.770 -162.436   71.524 -130.290    1.674   65.193
573 -166.599 -148.343   70.397 -122.856   -9.919  -56.862
574  179.719 -150.725   57.126 -125.130   14.610 -110.471
575  -77.616 -171.024   81.077 -138.796   12.762 -110.109
576 -152.606 -168.052   66.379 -129.968  157.375  -64.762
577 -144.844 -170.476   72.672 -110.328   -1.917 -100.795
578  142.524 -151.548   66.770 -122.746  -20.114  -70.440
579 -153.049 -156.133   60.565 -130.069   -7.994   58.897
580 -162.809 -145.424   79.628 -133.739  -37.957  -86.200
581  168.471 -130.957   53.225 -135.545  -27.761 -114.728
582 -161.467 -147.897   60.482 -127.065  -32.744 -106.756
583  157.191 -160.090   48.508 -132.669    2.342    5.494
584 -171.892 -161.494   79.169 -118.899   -6.206  -43.244
585 -170.673 -164.691   64.335 -132.064   30.864   43.267
586 -149.848 -145.572   59.918 -143.022  -16.258   20.072
587 -176.016 -170.750   83.524 -130.340   -6.726   24.870
588  150.901 -154.320   66.571 -130.800    4.837 -116.598
589 -168.205 -147.289   69.041 -122.638   25.620 -129.344
590  165.906 -147.984   70.907 -120.868   10.175  -44.110
591 -166.533 -164.793   83.785  -94.657  -17.829  -76.032
592  168.143 -145.552   54.239 -115.403  -39.288 -143.418
593 -166.465 -155.634   78.065 -118.659  -69.163  -85.674
594  170.833  178.702   80.512 -121.724   -0.298  -67.211
595 -171.683 -157.600   62.205 -137.854   59.155 -129.017
596  160.806 -154.174   60.493 -131.579   13.893  -92.768
597 -175.424 -155.338   68.058 -105.564  -37.558 -156.625
598 -157.555 -152.153   72.560 -141.191    7.480  -83.507
599 -175.836 -165.027   75.499 -121.668  -39.117  -82.934
600  171.324 -138.450   84.659 -123.944  -26.053  -75.299
601 -158.074 -166.241   87.497 -128.956  -35.918 -119.540
602  161.428 -132.395   64.141 -111.411  -30.718 -104.077
603 -175.703 -143.424   57.386 -130.046    0.421 -118.198
604 -143.651 -154.800   80.738 -116.052  -23.421 -103.900
605 -146.770 -173.134   66.044  -99.207    3.032  -49.197
606  100.118  168.955   89.176 -125.460   13.867    0.089
607  144.239  170.563   94.572 -129.226    6.167   86.125
608 -176.271 -162.473   71.657 -117.730    9.853  -22.072
609  179.281  174.675   88.022 -107.650  -56.753   58.408
610   98.792  164.428   90.013 -116.769    8.556   50.324
611   51.166  175.445   94.742 -106.343    4.427  139.010
612  159.667  166.783   81.731 -127.178  -10.345 -144.001
613 -171.375  168.509   85.944  -80.138   16.730 -105.565
614  113.781  167.299   81.933 -102.277    5.962   21.294
615 -170.139  151.282   92.597  -69.310  -12.757  -18.755
616  150.792 -173.206   82.311 -123.880   -1.722  -68.251
617  172.891 -148.802   64.991 -117.638  -22.917  -76.958
618 -173.001 -156.093   75.228 -116.959  -25.719  -41.594
619 -179.573 -154.182   75.583 -128.330  -23.923  -62.562
620  157.328 -153.950   67.908  -96.912  145.620  -64.062
621  163.025 -143.293   65.124 -134.579  -26.891  -61.736
622  152.808 -152.488   63.161 -121.617   -0.240 -104.736
623  177.583 -163.847   66.916 -142.831    1.055  -71.814
624  176.971 -166.265   75.391 -125.690  -32.238  -40.440
625 -179.415 -139.269   59.790  -99.201    0.749  -94.148
626 -174.891 -151.921   66.778 -119.791  -44.066  -77.316
627 -166.490 -141.461   68.152 -145.469  -28.757 -115.233
628 -116.572 -177.443   83.037 -103.889  -18.850  -31.801
629 -165.533 -140.941   45.674 -147.593   -5.008  -21.606
630 -166.272 -153.027   72.910 -137.451   16.543 -153.884
631   52.012 -168.968   69.028 -162.380   30.654 -115.461
632   63.589 -157.936   75.821 -122.174   36.764 -123.463
633 -168.701 -154.237   68.645 -129.626  -16.792  -65.541
634  164.963 -163.211   76.166 -134.746    1.643  -18.482
635  171.242 -150.144   69.309 -130.976  -60.989  -34.936
636   53.694 -176.787   94.032 -140.763   -2.014   46.094
637 -144.927 -158.699   67.883 -121.650    4.589  -56.950
638  171.772 -162.500   67.568 -139.513    5.619  -83.457
639 -179.410 -162.613   72.462 -125.792   16.495  -67.380
640  168.167 -164.123   70.660 -140.924    2.528  -74.367
641 -172.667 -128.771   45.056 -118.064   -3.562 -108.481
642  175.205 -155.112   62.343 -139.479    2.202 -112.413
643  178.880  179.537   63.575 -119.778   44.000  -25.394
644  146.868 -179.223   73.407 -131.704   17.308  -56.421
645  110.836 -157.131   71.723 -119.003   -5.703 -110.032
646   56.009 -179.217   86.996 -122.205   -3.934   46.121
647  166.270  167.444   97.069 -152.196   27.699   14.997
648  177.491 -167.293   67.453 -134.304    4.664  -18.849
649  155.057  169.414   85.635 -122.244   -3.997   42.320
650 -164.151 -157.991   68.779 -133.246   23.638  -86.410
651  167.642 -148.110   68.422 -128.001  -18.550  -65.455
652  175.142 -154.881   65.770 -116.415   20.832  -64.653
653  145.427 -151.819   60.167 -140.770   -1.825  -89.696
654 -153.254 -174.151   80.889 -122.193  -14.778 -144.253
655  167.437 -170.959   82.235 -134.233  -13.174 -122.241
656 -158.311 -179.740   94.224 -146.993  -20.911  -51.239
657 -164.287  169.292   98.135 -121.336   10.797  -65.072
658 -144.834  169.117   86.622 -143.076   28.481 -153.412
659  164.555 -178.772   76.254 -126.045    4.910 -117.061
660 -168.475 -157.083   66.868 -132.941  -28.183  137.943
661 -176.051 -150.079   66.258 -122.013   16.640  -74.949
662 -169.036 -171.438   74.730 -133.525   14.183  -98.187
663  178.100  178.968   76.715 -129.852  -11.582  -32.220
664 -177.729 -169.552   70.097 -143.470   15.015  123.168
665  172.981 -149.886   57.510 -131.360  -13.557  104.219
666  151.482 -151.007   57.598 -110.562   -2.611   86.096
667 -170.783 -154.702   57.012 -115.001   17.987   81.373
668  179.478 -144.664   59.598 -140.216   -0.759  130.740
669  175.165 -121.906   45.333 -143.349   10.012   86.427
670  162.871 -148.581   67.144 -131.239   16.495  105.647
671  169.568 -166.262   76.827 -128.348    6.105   79.171
672 -163.734 -165.426   66.740 -146.997   -6.396  112.417
673  177.517 -143.645   56.235 -135.267   -7.216   90.503
674  149.375 -139.624   62.383 -140.574    8.620   85.494
675  159.374 -151.148   66.336 -134.530   11.180   69.768
676 -157.526 -151.733   66.165 -115.124  161.120   65.730
677  166.326 -162.958   72.985 -130.088   -1.737  151.461
678  167.156 -155.076   52.864 -116.827  -25.962  118.465
679  151.389 -159.074   64.935 -138.262   -5.711  130.991
680  144.625 -165.905   64.666 -144.500  -13.830  106.509
681  179.463 -164.879   56.138 -122.493   14.491  142.565
682  170.473 -154.400   55.571 -104.822  -19.121  133.856
683 -176.520 -151.401   54.458 -137.595  -37.890 -160.441
684  177.640  179.945   73.848 -124.065   12.863  129.618
685  175.171 -159.277   68.412 -132.443   31.498   87.391
686  137.589 -148.732   44.900 -142.215  -20.670  145.495
687  153.912 -149.386   58.890 -101.050   39.756  128.608
688  168.925 -164.422   70.602 -114.233   17.151  151.217
689  158.887 -161.009   69.474 -116.705   28.832  115.909
690 -177.180 -157.899   60.866 -123.279    6.410  142.610
691 -144.732 -134.259   74.957 -112.859  -18.583   95.176
692 -172.254 -155.703   65.162 -133.515  -13.306 -123.343
693  115.387  170.313   94.698 -129.359  -14.900    4.941
694  134.236  173.780   94.118 -130.486  -26.043   18.346
695  164.053  163.631   95.575 -130.651    4.077 -145.808
696  107.016  166.685   82.028 -143.983   18.547   18.180
697  152.336  177.002   77.674 -134.323    9.231   77.660
698  145.228  161.621   96.001 -129.176    5.255   30.135
699  132.952 -173.951   66.859 -136.569    2.528    0.394
700  159.066  169.872   74.425 -131.531   19.712   90.395
701  136.806  177.289   83.300 -108.459  -12.725   62.305
702  164.036  154.470   93.759 -137.398  -11.706   30.471
703  157.345  146.922   92.067 -132.997   39.648   39.675
704  131.230  146.159  100.036 -115.346   49.764   42.415
705  171.206  145.453  103.484 -140.207  -31.448   20.460
706  108.799  168.873   90.730 -133.107    9.346   44.967
707   37.355  162.249   96.439 -136.695   44.793   61.378
708  128.696 -179.757   97.114 -122.728    1.085    0.095
709   54.397  168.977   94.613 -113.102    4.061   34.723
710  105.908  174.062   90.801 -126.903   21.683   20.443
711  134.780  179.748   79.080 -136.608    7.791   22.178
712  114.376  164.477   87.435 -128.290   14.518  131.632
713 -164.048 -150.337   67.943 -125.503  -17.126  -46.312
714 -171.884 -177.024   83.024 -132.521  -40.543 -134.498
715  134.879 -152.219   63.115 -136.986  -15.019  -80.137
716 -155.696 -142.269   62.432 -153.084  -18.073  -52.611
717  179.730 -153.746   67.582 -118.920   -1.047  -64.429
718 -165.318 -152.826   68.745 -128.801  -17.009  -90.734
719  168.385 -150.022   56.096 -121.709  -25.815  -64.778
720 -179.395 -149.129   62.027 -136.041  -21.826  -44.227
721 -158.152 -139.442   54.208 -135.127   -5.380  -79.434
722 -154.280 -135.296   46.357 -136.364   16.301 -132.757
723 -164.958 -148.056   66.615 -134.083  -26.598  -71.184
724 -168.368 -156.349   66.021 -140.839   -4.984  -48.064
725 -113.426 -154.287   59.657 -119.123  -32.316    2.925
726 -175.698 -174.142   70.343 -128.450   18.847  -79.982
727   17.883 -160.771   77.486 -144.573  -16.748   95.626
728  160.061 -140.289   55.812 -128.660  -13.952 -102.539
729 -156.574 -148.468   66.971 -120.259  -15.547  -72.671
730  156.822 -160.764   70.625 -145.208   -1.329  -88.285
731  155.609  179.659   77.475 -150.463   43.212  -95.707
732 -154.411 -167.918   82.186 -124.127    0.425  -47.716
733  -74.386 -165.830   65.506 -143.578   -1.245 -113.348
734  -22.117 -146.176   68.512 -108.199   -4.034 -108.244
735 -166.614 -144.710   66.489 -114.457   35.977 -114.810
736  170.867 -139.992   53.554 -102.427  -14.697 -102.252
737  176.015 -154.764   65.881 -112.972   -2.061  -95.030
738  152.888 -154.222   57.236 -130.713  -12.237  -81.000
739 -174.117 -141.898   63.296 -117.789  -13.643  -79.321
740 -174.818 -158.626   66.835 -119.966   18.220 -127.560
741 -146.230 -144.843   65.003 -120.375  -10.694  -55.798
742  174.851 -135.057   49.805 -106.352  -13.932  -96.692
743 -123.169 -138.630   55.151 -130.998  -12.973 -137.156
744  168.582 -159.199   71.313 -111.885    3.582 -109.015
745 -177.878 -153.946   61.032 -130.965   31.141 -101.707
746 -176.776 -150.143   64.997 -142.193  -41.803  -72.863
747  169.908 -137.425   58.452 -109.883  -18.708  113.469
748 -148.743 -166.307   65.400 -136.393  -25.980   87.308
749  176.102 -138.920   62.849 -120.685  -24.554  105.969
750  159.476 -124.715   55.646 -137.044  -23.327  108.361
751 -176.061 -158.024   65.683 -134.732  -13.283  -88.758
752 -153.870 -145.363   56.852 -133.215   14.396 -116.491
753 -160.841 -132.567   54.094 -135.312  -22.528 -112.890
754 -163.448 -130.095   72.523 -108.238  -66.939 -163.071
755 -121.427 -151.814   64.855 -130.042    2.017 -136.443
756 -178.970 -151.229   74.275 -131.824  -35.798  -99.855
757 -156.103 -156.806   75.110 -108.466  -42.554  -85.768
758 -149.628 -157.650   68.914 -124.594  -12.822  -89.946
759 -173.914 -154.885   60.692 -118.561  -21.907 -117.689
760  163.704 -161.081   81.515 -119.652  -23.519 -108.170
761 -169.142 -165.130   69.130 -109.556  -25.442  -73.288
762  172.304 -161.517   79.164 -128.449  -18.401 -114.198
763 -153.645 -145.252   79.138 -130.149   -9.792  -93.168
764  138.247 -137.980   72.131 -122.200  -34.670  -31.051
765 -163.390 -169.056   74.226 -116.708   32.877  -84.983
766 -159.792 -153.956   74.045 -109.706  -27.362 -118.110
767 -169.658 -137.830   70.819 -101.103    7.938 -101.163
768  179.628 -153.129   74.325 -124.143   -4.746 -113.446
769 -159.565 -147.772   69.641 -124.000   -4.923  -83.213
770 -178.567 -154.130   74.329 -130.442  -18.373  -64.418
771  177.746 -124.690   58.819 -122.334  -57.001 -104.014
772 -154.242 -141.334   59.888 -126.660   -3.507 -132.341
773  177.821 -149.132   57.588 -122.751  -21.198  -88.977
774 -174.485 -134.924   62.002 -126.767   -6.113 -130.186
775 -178.917 -139.699   59.612 -138.419  -24.396 -138.001
776 -158.653 -154.219   64.145 -104.184   25.598  -92.619
777  171.697 -128.738   63.329  -81.304  -28.128 -115.336
778  176.232 -142.657   71.022 -111.850   31.732 -118.944
779  177.500 -162.394   73.885 -116.665  -24.217  -91.483
780 -168.152 -135.089   60.487 -126.027  -32.816 -101.160
781 -177.758 -148.293   71.261 -128.274   -7.406 -113.806
782 -144.756 -161.656   76.283 -133.448    1.862 -123.411
783 -169.716 -142.943   62.884 -115.952  -18.806  -94.019
784 -164.422 -152.712   70.990 -131.522    8.271 -112.661
785 -158.460 -139.125   61.509 -152.462    6.790 -121.322
786 -126.393 -143.030   68.306 -135.604   16.059 -109.379
787  177.419 -148.114   59.227 -147.982   -0.055 -114.433
788 -179.780 -156.996   74.567 -143.252   11.895  -85.804
789 -169.212 -148.267   69.392 -137.535  -18.588  -82.156
790 -172.134 -153.506   61.814 -131.884  -34.235 -142.784
791 -174.688 -148.569   74.306 -124.882  -23.378  -76.211
792  169.464 -164.421   71.871 -108.945  -31.971 -115.567
793  176.908 -166.734   75.001  -60.664    9.422  -58.532
794  138.183 -144.058   64.397 -116.254  -16.637  -71.667
795  140.121 -179.859   72.676 -138.061   71.806  -49.995
796 -154.799  173.384   76.525 -117.379   27.040 -118.859
797  130.540 -157.297   66.138 -123.742   -8.048  -91.512
798  175.526 -152.797   68.819 -118.177  -29.325 -121.601
799 -155.400 -149.315   66.045 -113.007   -4.955 -102.430
800 -173.399 -158.830   75.372 -130.412   -4.828 -108.922
801 -158.919 -160.608   68.019 -131.765  -37.577 -112.097
802 -125.903 -145.250   56.763 -114.077  -20.352  -73.943
803 -172.746 -155.495   70.324 -121.143    2.399 -119.574
804 -172.037 -151.681   65.579 -132.842   -6.708  -62.439
805  140.788 -149.237   67.527 -133.899   23.781 -133.944
806  162.433 -148.170   65.399 -121.190  -17.637  111.813
807  172.285 -140.473   55.451 -125.252    1.035  121.316
808  167.970 -150.922   68.605 -107.180    1.334  133.038
809  171.949 -132.810   58.441 -140.168   29.647  132.934
810 -163.377 -148.627   56.732 -127.590    5.087  111.239
811 -179.618 -146.370   71.100  -98.788   -7.625   99.135
812 -159.809 -153.383   59.163 -114.433   -6.294  100.531
813  179.103 -144.263   61.627 -117.127    0.453  106.393
814 -160.611 -152.525   69.821 -121.618  -32.500  115.594
815 -165.085 -149.666   72.419 -111.449  -16.345  100.107
816  149.873 -144.644   58.188 -118.702   25.750  108.735
817  179.280 -134.458   60.664 -115.831  -13.692 -110.226
818  179.042 -148.912   75.205 -112.457   15.639   98.460
819 -150.312 -164.589   65.048 -115.122   29.145  110.909
820  164.819 -149.627   51.448 -117.493    5.994  138.261
821  179.932 -142.496   73.481 -118.390    4.830  130.001
822 -176.732 -141.939   61.450 -121.396    9.386 -131.519
823 -179.332 -157.607   68.059 -115.671   34.748   99.595
824  174.258 -139.406   55.942 -130.301   27.545  111.911
825 -174.049 -160.928   55.504 -121.054   16.162  109.352
826 -148.104 -141.219   67.872 -148.267  -40.320  125.740
827  144.132 -147.878   61.798 -138.369   63.049   99.920
828  169.149 -153.165   65.506 -152.541  -11.953  116.837
829  176.171 -145.668   62.159 -117.165   22.309  124.245
830  116.902 -139.744   61.194 -135.830   20.733  108.667
831   28.489 -158.811   69.486 -127.077   -4.616  123.131
832   51.131 -179.914   79.318 -141.940   35.232   96.184
833  146.351 -156.866   59.427 -127.117  -15.902   96.231
834  174.232 -171.800   69.784 -135.390    2.066  134.751
835 -171.252 -165.196   60.714 -130.328   27.339  131.572
836  159.538 -154.068   62.556 -116.049  -22.839   71.427
837  149.221 -140.665   78.587 -131.429  -28.875   77.828
838 -160.246 -150.385   71.490  -95.942   18.008  118.542
839 -154.587 -141.554   62.527 -115.069   35.372   83.230
840 -165.250 -132.406   55.708 -107.171  -49.672  111.331
841 -163.093 -149.452   54.696 -113.661  -26.529  138.639
842  168.792 -164.182   85.551 -134.094  -68.112   78.780
843 -173.182 -141.908   60.915  -70.409  -15.826 -110.149
844 -127.020 -153.428   68.859 -121.513  -14.539  -95.446
845 -161.644 -150.320   66.658 -130.574   18.539   65.705
846 -135.721 -121.540   57.899 -129.637  -27.626  100.474
847  153.159 -160.228   69.313 -142.233    9.538   75.253
848  178.817 -146.534   64.252 -138.072  -15.609   85.042
849 -168.280 -161.246   59.100 -135.279  -33.378   96.044
850 -159.399 -170.453   71.019 -114.147    7.998  126.510
851  158.658 -147.348   58.409 -140.509   10.208  145.544
852  139.222 -153.912   65.340 -122.316  -17.118   93.105
853 -146.453 -163.056   63.474  -53.463    3.982  122.958
854  172.022 -143.483   65.296 -121.160  -13.849  110.188
855  179.317 -145.884   61.206 -117.460  -25.438  118.712
856 -171.264 -151.156   75.321 -137.642   10.504   87.885
857 -174.733 -154.445   67.731 -112.858  -11.501  116.897
858 -167.788 -157.167   75.970 -123.027  -15.171   99.406
859 -156.173 -157.728   75.721 -121.486  -48.605  101.275
860 -173.381 -165.579   72.527 -111.095   -0.645  103.093
861 -168.974 -156.233   77.951 -114.549  -35.356  113.186
862 -125.631 -140.645   62.541  -97.499  -13.909   40.409
863 -157.366 -159.454   80.434 -133.439  -31.980  102.325
864 -175.936 -159.464   54.651 -138.177  -27.860  112.873
865 -138.914 -152.453   69.384 -133.990  -49.445   93.135
866  157.779 -154.461   68.708 -124.083   -6.684   88.385
867 -179.630 -144.322   63.841 -136.801   26.616   80.229
868 -169.025 -149.852   53.394 -119.554   75.307  126.268
869  175.716 -150.224   72.602 -143.177   39.275   84.988
870 -178.076 -164.159   70.484 -118.775    9.597  116.350
871  167.049 -146.916   65.051 -115.194  -25.617   88.944
872  175.251 -143.557   70.684 -124.523  -21.324  125.861
873  138.767 -132.811   68.657 -131.233  -35.527  103.935
874  146.639 -150.729   76.699 -132.922  -22.265   84.056
875 -167.150 -142.752   68.314 -148.021    1.036  125.308
876  165.391 -161.683   56.302 -144.676  -11.467   99.447
877  177.497 -175.353   75.503 -136.760   -0.271  100.789
878  177.511 -149.148   62.401 -127.116  -10.393  115.980
879 -178.368 -149.698   57.235 -129.268   31.289  118.446
880  175.020 -140.960   55.407 -115.291    1.606  104.588
881  179.691 -153.176   58.572 -128.102   15.787  -95.690
882  157.147 -144.667   77.400 -128.345  -24.090 -121.104
883  176.023 -144.271   62.763 -132.678  -12.210 -102.258
