  Frame #         RMSD         rGyr      intraHB        MolSA         SASA          PSA
      550        1.333        5.265            0      420.511       56.565      115.472
      551        1.206        5.234            0      421.983       58.289      116.679
      552        1.214        5.176            0      417.169       43.053      107.460
      553        1.159        5.240            0      421.050       59.604      110.803
      554        1.269        5.289            0      421.570       50.525      108.634
      555        1.193        5.242            0      422.824       37.799      111.709
      556        1.138        5.107            0      418.110       50.337      116.026
      557        1.110        5.124            0      417.373       46.688      100.276
      558        1.129        5.271            0      420.533       66.391      117.011
      559        1.266        5.320            0      423.071       70.157      115.154
      560        1.177        5.281            0      420.426       61.820      111.650
      561        1.287        5.340            0      421.836       52.709      110.182
      562        1.214        5.143            0      414.080       47.697      117.656
      563        1.321        5.226            0      416.646       67.719      108.570
      564        1.209        5.192            0      419.713       61.429      110.741
      565        1.227        5.287            0      419.232       88.915      110.034
      566        1.508        5.343            0      421.315      116.897      106.933
      567        0.947        5.277            0      412.466      118.905      112.639
      568        1.031        5.186            0      419.034       75.344      117.911
      569        0.977        5.279            0      421.029       92.618      113.172
      570        1.259        5.186            0      419.021       68.838      112.354
      571        1.188        5.235            0      419.767       69.000      119.987
      572        1.181        5.153            0      417.382       54.666      114.562
      573        0.937        5.224            0      422.644       71.071      108.108
      574        0.988        5.274            0      421.666       65.475      113.396
      575        0.931        5.329            0      423.316      111.093      119.343
      576        1.112        5.448            0      420.111       99.441      121.183
      577        1.075        5.306            0      420.868       71.456      119.838
      578        1.065        5.321            0      419.302       75.225      124.930
      579        1.135        5.189            0      416.810       84.542      117.308
      580        0.928        5.023            0      416.585       95.889      110.281
      581        0.951        5.191            0      418.314       93.180      110.983
      582        1.039        5.184            0      418.822       96.236      113.044
      583        1.037        5.229            0      416.784       80.906      108.124
      584        0.850        5.281            0      421.072       92.021      112.122
      585        1.083        5.213            0      418.939       98.325      112.270
      586        1.090        5.191            0      417.953       34.670      113.499
      587        1.074        5.151            0      416.978       80.648      107.415
      588        1.131        5.112            0      417.082       48.378      117.844
      589        0.937        5.209            0      418.965      114.049      119.624
      590        0.922        5.133            0      418.368       89.622      111.878
      591        1.239        5.310            0      420.326      157.136      111.237
      592        1.029        5.252            0      419.807      105.102      115.753
      593        1.026        5.160            0      421.717      144.465      118.201
      594        1.100        5.167            0      415.476      128.384      112.935
      595        0.996        5.235            0      419.387      102.630      121.479
      596        0.949        5.242            0      421.510       93.448      118.588
      597        1.141        5.328            0      422.631      118.801      114.958
      598        0.910        5.129            0      416.521      115.628      116.713
      599        0.976        5.244            0      422.096      113.041      115.438
      600        0.912        5.148            0      418.695      120.414      111.552
      601        0.798        5.219            0      420.001      115.239      118.745
      602        0.786        5.146            0      421.356       75.556      116.029
      603        1.035        5.303            0      419.580       87.941      115.074
      604        0.918        5.242            0      418.941      122.210      120.511
      605        1.250        5.362            0      417.289      151.173      110.941
      606        1.412        5.299            0      417.895      149.823      116.628
      607        1.692        5.382            0      423.844      105.910      112.938
      608        1.332        5.295            0      417.075       76.508      108.813
      609        1.674        5.365            0      419.010       88.531      116.764
      610        1.424        5.349            0      420.586      103.295      116.788
      611        1.391        5.366            0      422.389      103.455      109.876
      612        1.600        5.209            0      416.622      111.641      111.132
      613        1.593        5.331            0      420.413      123.937      112.923
      614        1.427        5.233            0      417.673      121.940      113.585
      615        1.658        5.301            0      417.939      101.182      109.989
      616        1.424        5.208            0      417.645      111.070      114.601
      617        1.092        5.169            0      417.515       88.721      115.114
      618        1.031        5.306            0      421.746      106.509      111.989
      619        1.144        5.301            0      420.448       79.137      115.047
      620        1.200        5.394            0      416.161       66.912      118.994
      621        0.940        5.248            0      420.175       69.504      119.141
      622        1.082        5.282            0      418.293       70.018      118.544
      623        1.051        5.241            0      419.712       66.363      112.576
      624        1.035        5.207            0      420.096       83.067      114.390
      625        1.101        5.080            0      417.411       74.391      106.909
      626        1.109        5.159            0      419.393       55.844      113.367
      627        1.038        5.259            0      418.134       78.324      111.552
      628        1.257        5.329            0      418.319       91.138      115.982
      629        1.020        5.330            0      422.686       59.945      114.565
      630        1.015        5.259            0      420.759       60.054      108.341
      631        0.873        5.405            0      413.334       66.180      130.120
      632        0.921        5.355            0      414.616       88.368      127.834
      633        0.977        5.270            0      421.527       87.258      115.202
      634        1.021        5.311            0      420.766       78.082      113.927
      635        1.001        5.304            0      421.040       73.601      118.601
      636        1.232        5.249            0      414.689       83.523      115.142
      637        0.965        5.286            0      420.374       70.220      117.463
      638        1.084        5.241            0      420.877       49.358      112.100
      639        0.946        5.120            0      416.684       55.761      111.406
      640        0.977        5.239            0      421.347       53.269      116.934
      641        1.097        5.152            0      419.743       71.691      118.625
      642        1.013        5.302            0      423.093       81.642      113.964
      643        1.223        5.201            0      420.224       87.687      115.948
      644        1.160        5.215            0      418.561       92.447      113.984
      645        1.176        5.239            0      418.315      104.323      117.147
      646        1.461        5.355            0      419.192      109.622      117.409
      647        1.444        5.182            0      417.074      100.989      105.514
      648        1.449        5.247            0      417.593       50.152      107.454
      649        1.545        5.119            0      414.609       77.018      100.159
      650        1.003        5.270            0      422.124       89.124      113.586
      651        0.950        5.320            0      422.758       87.363      119.018
      652        0.966        5.182            0      418.570       59.317      120.176
      653        1.045        5.265            0      418.678       68.131      117.489
      654        1.119        5.359            0      421.517       89.337      112.029
      655        1.258        5.339            0      421.400       70.996      116.682
      656        1.109        5.275            0      419.208       86.424      107.505
      657        1.291        5.211            0      418.791       80.898      116.043
      658        1.295        5.321            0      421.988       75.861      113.079
      659        1.306        5.242            0      419.224       63.127      116.859
      660        1.103        5.261            0      416.337       65.842      112.729
      661        0.943        5.295            0      423.036       97.965      114.859
      662        1.178        5.242            0      420.157       66.157      117.886
      663        1.309        5.196            0      415.767       51.908      108.392
      664        1.262        5.265            0      421.596       61.149      114.065
      665        1.132        5.128            0      418.883       42.787      115.278
      666        1.341        5.194            0      420.682       49.903      115.010
      667        1.168        5.172            0      421.625       55.296      112.023
      668        1.339        5.209            0      419.517       51.073      103.861
      669        1.250        5.062            0      413.631       34.312      114.212
      670        1.208        5.109            0      416.973       48.427      115.221
      671        1.207        5.192            0      418.618       44.612      110.104
      672        1.240        5.248            0      421.074       57.786      117.556
      673        1.075        5.170            0      421.923       41.803      115.102
      674        1.206        5.137            0      418.352       54.792      112.730
      675        1.173        5.158            0      418.749       37.624      109.213
      676        1.157        5.252            0      419.504       54.417      121.448
      677        1.279        5.215            0      418.786       30.649      113.952
      678        1.248        5.250            0      421.071       34.230      114.215
      679        1.322        5.283            0      420.869       47.076      113.935
      680        1.276        5.147            0      417.108       42.818      118.483
      681        1.373        5.177            0      416.537       42.901      113.121
      682        1.251        5.216            0      418.203       47.341      114.228
      683        1.046        5.255            0      420.914       48.844      110.840
      684        1.378        5.251            0      420.329       48.770      112.076
      685        1.140        5.251            0      423.003       81.776      117.543
      686        1.350        5.207            0      418.190       74.990      121.156
      687        1.365        5.234            0      419.674       73.919      114.260
      688        1.306        5.218            0      416.884       56.412      111.543
      689        1.227        5.297            0      420.869       49.948      111.617
      690        1.145        5.156            0      416.447       65.064      114.357
      691        1.100        5.141            0      417.281       48.163      119.907
      692        0.957        5.193            0      418.493       70.842      113.221
      693        1.398        5.310            0      417.222      121.427      115.974
      694        1.403        5.177            0      414.886      100.351      111.881
      695        1.521        5.292            0      419.480      136.133      114.193
      696        1.447        5.289            0      418.017       91.684      115.305
      697        1.397        5.289            0      422.380       90.560      115.533
      698        1.344        5.260            0      422.349      110.476      114.980
      699        1.323        5.316            0      416.474      102.684      113.828
      700        1.348        5.245            0      420.980      109.137      110.489
      701        1.373        5.382            0      422.065      112.411      117.206
      702        1.443        5.149            0      419.058      115.480      110.170
      703        1.429        5.161            0      415.083      111.076      109.449
      704        1.587        5.137            0      418.561       94.358      110.905
      705        1.717        5.348            0      421.812      106.454      114.626
      706        1.439        5.297            0      419.132       77.241      119.603
      707        1.397        5.346            0      419.710       88.957      116.191
      708        1.397        5.104            0      413.152      112.568      108.799
      709        1.297        5.211            0      416.697       94.745      115.269
      710        1.201        5.230            0      421.472       90.485      113.066
      711        1.402        5.247            0      418.757      110.209      110.561
      712        1.463        5.168            0      419.017       82.833      113.508
      713        1.032        5.240            0      419.094       75.416      113.788
      714        1.216        5.334            0      420.904       58.947      114.244
      715        1.135        5.363            0      422.856       51.119      125.992
      716        0.941        5.277            0      420.111       54.556      109.904
      717        0.932        5.214            0      421.059       50.201      116.070
      718        0.907        5.186            0      418.003       60.144      108.153
      719        0.946        5.251            0      417.675       56.651      123.718
      720        0.945        5.298            0      422.139       65.378      116.408
      721        1.071        5.237            0      419.513       50.061      114.958
      722        1.099        5.134            0      417.214       41.307      118.902
      723        1.116        5.212            0      416.745       48.393      112.399
      724        0.932        5.192            0      419.396       42.367      112.476
      725        0.926        5.202            0      416.014       57.994      116.424
      726        1.089        5.181            0      418.125       55.514      110.181
      727        0.935        5.293            0      416.513       73.331      115.907
      728        1.010        5.004            0      417.365       31.619      108.376
      729        1.154        5.249            0      419.094       56.749      109.684
      730        1.117        5.277            0      417.510       49.505      120.767
      731        1.012        5.377            0      422.133       59.306      130.481
      732        0.926        5.076            0      417.212       52.306      106.468
      733        0.918        5.297            0      418.160       95.443      117.647
      734        0.869        5.329            0      419.822       92.148      112.768
      735        0.987        5.270            0      417.659       76.291      119.704
      736        1.027        5.137            0      421.072       56.208      120.275
      737        1.013        5.201            0      418.308       70.379      112.647
      738        1.060        5.281            0      416.721       64.939      122.552
      739        1.033        5.157            0      417.760       49.580      108.399
      740        1.059        5.294            0      420.284       64.164      117.434
      741        1.019        5.171            0      418.878       56.912      107.332
      742        1.125        5.127            0      422.006       62.190      112.899
      743        1.012        5.270            0      419.511       73.252      118.027
      744        1.063        5.193            0      417.209       41.021      113.474
      745        0.965        5.203            0      415.993       73.008      119.807
      746        1.020        5.197            0      419.476       55.636      107.563
      747        1.210        5.152            0      417.905       41.731      116.485
      748        1.094        5.225            0      421.288       61.682      122.374
      749        1.118        5.204            0      419.935       41.381      114.908
      750        1.075        5.183            0      418.708       36.262      124.937
      751        1.047        5.105            0      419.847       36.450      111.985
      752        1.060        5.194            0      416.201       42.333      120.291
      753        1.000        5.202            0      418.315       45.137      113.556
      754        0.910        5.267            0      419.783       34.257      112.368
      755        0.917        5.232            0      420.081       47.030      117.430
      756        0.912        5.188            0      420.456       34.724      117.526
      757        1.019        5.182            0      418.016       44.953      106.950
      758        0.982        5.235            0      419.606       46.923      108.755
      759        1.037        5.311            0      419.891       30.289      114.612
      760        0.895        5.170            0      417.698       31.609      114.887
      761        0.982        5.114            0      415.532       45.927      113.344
      762        1.035        5.183            0      419.621       37.286      111.148
      763        0.964        5.239            0      420.020       61.932      107.996
      764        0.942        5.247            0      419.197       40.394      121.676
      765        0.953        5.204            0      419.267       40.163      116.140
      766        1.049        5.313            0      425.437       36.155      112.101
      767        1.036        5.256            0      416.214       39.459      119.745
      768        0.908        5.210            0      419.538       25.942      113.663
      769        1.007        5.253            0      419.718       27.146      110.515
      770        0.990        5.219            0      420.642       42.761      112.764
      771        0.897        5.133            0      418.612       34.760      122.002
      772        1.006        5.243            0      421.308       34.365      112.688
      773        0.966        5.096            0      418.444       28.357      113.509
      774        1.037        5.148            0      415.391       46.150      102.518
      775        0.915        5.220            0      418.712       37.438      117.417
      776        1.177        5.260            0      420.845       49.108      111.167
      777        1.188        5.291            0      419.282       24.813      114.075
      778        1.023        5.270            0      420.095       36.209      121.252
      779        0.944        5.141            0      417.406       44.478      110.834
      780        0.989        5.234            0      419.988       33.934      119.397
      781        0.969        5.207            0      419.316       34.123      111.720
      782        0.987        5.267            0      420.922       35.205      115.786
      783        0.887        5.111            0      416.163       35.977      109.222
      784        0.984        5.144            0      417.928       35.155      107.765
      785        0.896        5.213            0      422.767       32.379      118.135
      786        0.779        5.218            0      420.631       35.348      123.898
      787        0.958        5.209            0      420.301       43.871      111.939
      788        0.972        5.157            0      415.497       42.828      113.935
      789        0.859        5.204            0      420.166       45.035      113.976
      790        0.960        5.211            0      418.233       44.190      112.499
      791        0.877        5.161            0      416.539       49.413      107.027
      792        1.247        5.387            0      418.623       51.258      116.116
      793        1.359        5.354            0      421.860       60.391      108.955
      794        1.153        5.357            0      422.330       57.238      123.087
      795        1.160        5.402            0      420.869       40.708      127.969
      796        1.412        5.369            0      421.151       54.677      120.960
      797        1.096        5.256            0      420.265       89.292      120.752
      798        1.096        5.214            0      415.501       56.107      110.647
      799        1.061        5.235            0      418.923       55.656      111.963
      800        0.883        5.174            0      415.907       43.576      111.035
      801        0.961        5.104            0      414.211       41.371      109.770
      802        0.979        5.189            0      422.276       63.095      120.437
      803        1.090        5.231            0      417.840       74.717      114.612
      804        0.956        5.213            0      421.504       43.664      110.038
      805        1.081        5.161            0      416.372       35.423      116.445
      806        1.084        5.112            0      417.855       31.565      113.023
      807        1.217        5.094            0      417.545       37.241      117.914
      808        1.303        5.258            0      418.163       54.269      112.778
      809        1.140        5.216            0      418.727       33.382      107.138
      810        1.104        5.196            0      419.173       52.168      112.157
      811        1.366        5.221            0      418.753       40.846      115.264
      812        1.182        5.208            0      420.382       52.295      115.415
      813        1.218        5.196            0      419.553       25.329      113.214
      814        1.115        5.178            0      418.303       40.359      117.937
      815        1.124        5.255            0      420.824       59.989      115.085
      816        1.519        5.319            0      420.443       50.640      113.597
      817        1.063        5.092            0      418.729       52.821      111.509
      818        1.347        5.251            0      421.730       62.116      115.371
      819        1.296        5.238            0      418.509       45.524      117.313
      820        1.381        5.189            0      420.956       40.127      114.974
      821        1.128        5.185            0      418.198       48.196      111.093
      822        1.143        5.198            0      416.488       33.120      109.904
      823        1.155        5.168            0      420.024       40.130      108.733
      824        1.155        5.180            0      421.558       54.893      116.799
      825        1.182        5.122            0      418.384       46.504      115.001
      826        0.915        5.289            0      421.957       38.449      122.198
      827        1.183        5.297            0      425.978       52.326      127.757
      828        1.039        5.202            0      419.069       52.641      114.737
      829        1.195        5.180            0      421.274       59.209      110.039
      830        1.350        5.329            0      422.203       53.388      114.033
      831        1.312        5.377            0      418.417       47.303      111.658
      832        1.290        5.356            0      417.709       75.516      115.785
      833        1.497        5.191            0      415.144       37.049      116.454
      834        1.352        5.133            0      416.752       35.878      113.864
      835        1.173        5.230            0      420.467       60.327      113.181
      836        1.081        5.247            0      418.482       53.896      119.359
      837        1.038        5.274            0      420.409       46.740      118.939
      838        1.229        5.227            0      420.205       44.367      113.201
      839        1.152        5.220            0      418.368       38.887      119.374
      840        1.168        5.144            0      413.193       41.324      119.543
      841        1.138        5.162            0      415.297       46.526      120.428
      842        1.240        5.322            0      418.553       39.101      120.468
      843        1.208        5.313            0      419.422       34.479      111.466
      844        0.781        5.156            0      419.815       38.468      111.420
      845        1.219        5.235            0      416.085       56.570      121.017
      846        1.243        5.101            0      414.174       38.037      124.950
      847        1.245        5.296            0      420.500       58.746      116.161
      848        1.056        5.205            0      418.489       47.986      120.606
      849        1.198        5.163            0      415.160       30.739      119.090
      850        1.196        5.115            0      416.612       40.777      109.075
      851        1.170        5.269            0      421.552       79.943      110.506
      852        1.364        5.342            0      420.575       61.419      121.870
      853        1.446        5.284            0      422.257       66.835      114.041
      854        1.123        5.243            0      418.723       47.910      115.453
      855        1.150        5.235            0      419.745       47.644      118.633
      856        1.097        5.161            0      418.072       56.450      114.770
      857        1.134        5.192            0      419.084       58.277      117.844
      858        1.168        5.294            0      420.157       61.989      115.728
      859        1.170        5.263            0      419.783       57.502      129.222
      860        1.198        5.233            0      418.874       46.316      116.113
      861        1.188        5.273            0      419.805       53.214      116.133
      862        1.121        5.232            0      416.887       41.213      116.021
      863        1.159        5.194            0      417.012       26.003      123.172
      864        1.225        5.269            0      418.914       48.600      116.473
      865        1.144        5.161            0      412.698       49.798      132.551
      866        1.125        5.185            0      421.307       38.091      113.481
      867        1.154        5.211            0      418.358       31.703      117.201
      868        1.124        5.216            0      419.209       32.639      119.782
      869        1.059        5.228            0      420.066       36.545      116.616
      870        1.043        5.268            0      421.736       59.995      119.372
      871        1.088        5.293            0      423.068       34.940      119.599
      872        1.026        5.225            0      417.463       47.190      119.471
      873        1.063        5.204            0      417.719       38.738      124.073
      874        1.096        5.176            0      418.057       46.540      117.667
      875        1.036        5.159            0      414.690       51.834      114.868
      876        1.230        5.226            0      418.921       47.935      122.526
      877        0.997        5.150            0      420.145       30.695      119.159
      878        1.151        5.232            0      422.872       54.731      115.657
      879        1.349        5.253            0      423.474       54.920      115.715
      880        1.188        5.262            0      420.471       39.457      117.992
      881        1.066        5.252            0      418.713       49.672      115.067
      882        0.968        5.289            0      417.537       35.674      116.730
      883        0.911        5.198            0      414.966       55.996      113.775
      884        1.116        5.180            0      417.665       39.989      128.651
      885        1.078        5.298            0      420.230       73.284      120.064
      886        1.003        5.202            0      416.834       47.009      115.438
      887        0.914        5.251            0      415.097       39.360      118.255
      888        1.237        5.378            0      422.386       62.828      120.599
      889        1.107        5.357            0      425.220       68.635      116.317
      890        1.074        5.363            0      422.742       56.509      116.871
      891        0.940        5.147            0      422.373       55.608      107.111
      892        0.908        5.310            0      425.265       37.621      118.036
      893        0.990        5.146            0      419.730       60.173      115.832
      894        1.196        5.222            0      421.247       59.613      116.221
      895        1.072        5.267            0      421.205       60.509      127.576
      896        1.063        5.096            0      414.910       53.800      117.448
      897        1.133        5.195            0      419.160       39.002      114.304
      898        1.162        5.232            0      418.410       64.854      113.792
      899        0.932        5.275            0      416.509      119.724      115.153
      900        1.392        5.302            0      420.164      107.659      105.768
      901        1.687        5.352            0      419.055      126.966      111.208
      902        1.416        5.228            0      417.669      129.474      117.198
      903        1.537        5.356            0      420.049      118.023      118.246
      904        1.379        5.354            0      423.170      108.903      104.987
      905        1.560        5.401            0      425.008      105.369      120.608
      906        1.552        5.303            0      419.078      110.120      115.919
      907        1.425        5.198            0      419.763       89.519      113.854
      908        1.321        5.304            0      418.406      121.598      108.654
      909        1.433        5.306            0      419.551      123.115      106.056
      910        1.616        5.291            0      420.295      127.238      116.601
      911        1.488        5.377            0      420.994      122.895      108.855
      912        1.523        5.318            0      421.923       87.306      120.803
      913        1.355        5.320            0      420.094      105.167      108.217
      914        1.541        5.343            0      418.988      117.999      110.627
      915        1.335        5.320            0      423.640      110.110      107.614
      916        1.512        5.297            0      419.347      113.801      112.792
      917        1.470        5.262            0      417.425      100.931      112.782
      918        1.050        5.352            0      418.851      122.826      120.045
      919        1.229        5.270            0      419.741      106.097      108.139
      920        1.278        5.208            0      416.412      120.733      115.166
      921        1.207        5.279            0      416.833       87.839      111.935
      922        1.363        5.170            0      414.141       97.543      108.658
      923        1.256        5.316            0      420.500       69.993      110.547
      924        1.213        5.303            0      422.907       62.446      115.104
      925        1.091        5.321            0      422.217       79.509      113.763
      926        1.255        5.329            0      420.758       80.558      114.447
      927        0.905        5.135            0      417.649       95.175      111.317
      928        0.706        5.266            0      420.223      131.229      121.928
      929        1.006        5.290            0      417.881       83.754      115.558
      930        0.934        5.231            0      414.599       76.909      120.358
      931        0.849        5.146            0      418.175       65.076      115.211
      932        1.005        5.272            0      422.162       68.530      113.298
      933        0.761        5.209            0      418.963       77.987      115.701
      934        0.932        5.307            0      417.706       81.935      116.205
      935        1.084        5.339            0      423.112       99.622      112.878
      936        0.940        5.179            0      417.516       85.165      116.772
      937        1.190        5.257            0      421.343       91.691      111.759
      938        1.005        5.240            0      418.255       88.540      117.517
      939        0.881        5.239            0      419.987       66.100      110.463
      940        1.101        5.285            0      422.571       95.141      113.200
      941        0.796        5.141            0      416.307       92.967      110.043
      942        1.036        5.227            0      416.959       51.367      102.011
      943        0.996        5.314            0      424.536       76.359      117.382
      944        0.925        5.221            0      420.798       33.747      113.621
      945        1.220        5.367            0      420.532       76.357      110.044
      946        0.996        5.298            0      420.259       62.118      107.603
      947        1.055        5.227            0      419.161       67.877      114.128
      948        0.995        5.179            0      416.655       84.577      119.967
      949        1.131        5.265            0      418.275      100.185      110.766
      950        0.964        5.305            0      420.303      103.355      115.675
      951        0.958        5.269            0      419.913       96.253      113.041
      952        1.052        5.205            0      420.145       69.725      116.305
      953        0.869        5.248            0      419.774       58.377      122.053
      954        0.983        5.152            0      417.594       63.112      109.006
      955        0.978        5.217            0      418.204       47.495      113.805
      956        0.961        5.336            0      419.264       83.776      113.202
      957        1.073        5.332            0      417.972       71.261      120.204
      958        1.307        5.306            0      422.949       92.952      112.576
      959        1.414        5.306            0      422.007       86.515      110.073
      960        1.325        5.322            0      418.684       91.829      120.350
      961        1.054        5.365            0      423.141       75.902      116.396
      962        1.032        5.368            0      422.286       51.072      112.101
      963        1.074        5.232            0      415.172       74.269      117.165
      964        0.892        5.160            0      420.089       50.224      111.967
      965        0.840        5.193            0      420.247       48.549      115.854
      966        0.934        5.286            0      421.810       50.077      109.234
      967        1.004        5.075            0      419.306       38.491      117.788
      968        1.031        5.265            0      418.914       50.834      114.041
      969        1.026        5.308            0      423.340       66.234      116.976
      970        1.133        5.398            0      418.559       41.339      130.917
      971        1.282        5.360            0      420.616       75.284      115.906
      972        1.255        5.281            0      420.738       60.221      121.123
      973        1.071        5.186            0      415.155       53.482      118.593
      974        1.147        5.307            0      419.215       49.883      124.798
      975        1.003        5.192            0      417.636       28.407      112.418
      976        1.161        5.247            0      421.412       40.402      119.269
      977        0.974        5.218            0      418.126       32.126      114.149
      978        0.841        5.129            0      414.492       51.710      109.230
      979        1.113        5.391            0      424.456       67.046      114.958
      980        1.192        5.288            0      419.714       56.050      106.445
      981        1.180        5.351            0      422.482       57.981      119.649
      982        1.134        5.339            0      419.134       88.000      127.846
      983        1.048        5.227            0      419.310       48.375      112.842
      984        1.159        5.302            0      420.650       73.696      115.829
      985        1.057        5.247            0      421.390       63.106      120.552
      986        1.042        5.167            0      418.090       52.620      117.326
      987        0.886        5.229            0      421.328       56.393      115.454
      988        1.040        5.285            0      418.187       97.838      105.696
      989        0.964        5.282            0      423.626       49.782      113.155
      990        1.085        5.385            0      422.490       62.035      117.516
      991        0.950        5.304            0      423.097       52.275      118.912
      992        0.849        5.285            0      423.925       94.822      110.285
      993        1.398        5.337            0      418.994      104.434      116.380
      994        1.400        5.370            0      417.651       91.605      116.515
      995        1.550        5.431            0      423.300       78.862      116.655
      996        1.314        5.497            0      421.586       94.830      125.712
      997        1.237        5.420            0      418.660       92.983      125.628
      998        1.314        5.264            0      421.680       81.187      115.644
      999        1.329        5.260            0      420.277       92.610      115.735
     1000        1.463        5.305            0      417.909       79.477      121.548
